312966970,-1.000000,1.000000,0.000000,0.000000,0.826567,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.866025,-1.000000,1.000000,0.000000,-1.000000,1.000000,0.000000,-0.866025,0.000000,0.000000,0.000000,0.866025,1.000000,0.698430,0.866025,1.000000,0.774597,-0.866025,0.000000,0.917663,0.000000,0.000000,0.000000,0.560612,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,1.000000,0.500000,0.000000,0.618590,0.693375,-1.000000,0.000000,1.000000,-0.522233,1.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.943880,0.981981,0.000000,-1.000000,0.000000,-0.500000,1.000000,-0.258199,0.000000,0.000000,0.000000,0.000000,0.000000,-0.428571,0.000000,0.000000,-1.000000,1.000000,0.800000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.883883,-0.210042,0.169031,1.000000,0.755929,-1.000000,0.000000,0.000000,0.000000,0.000000,-0.993399,0.866025,0.866025,1.000000,0.488901,1.000000,-0.500000,1.000000,0.000000,-0.866025,-1.000000,0.000000,0.000000,0.327327,-1.000000
312976275,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.698430,1.000000,0.896421,1.000000,0.898413,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.866025,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.981981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.866025,0.000000,-0.866025,0.000000,0.000000,0.000000,0.000000,0.755929,-1.000000,0.866025,0.000000,0.000000,0.000000,0.327327,0.000000,0.500000,0.000000,0.000000,-0.500000,0.000000,0.000000,-0.235702,0.000000,0.000000,0.000000,0.000000,0.866025,0.000000,0.000000,0.000000,0.000000,0.000000,0.963087,0.577350,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.975900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
312980140,-0.471405,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.866025,0.896421,1.000000,0.000000,0.917663,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,-0.939336,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.958706,0.000000,0.000000,0.000000,-0.070535,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
312983271,0.000000,0.000000,0.000000,1.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.188982,1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.866025,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
312983867,-0.500000,0.000000,1.000000,0.000000,0.999260,0.000000,1.000000,0.000000,-1.000000,-1.000000,0.000000,0.802955,1.000000,0.981981,-1.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.866025,1.000000,0.000000,0.774597,0.898413,0.917663,0.000000,1.000000,-1.000000,0.000000,0.944911,0.000000,0.000000,0.000000,0.632456,1.000000,0.000000,0.000000,0.000000,0.324443,-1.000000,0.912871,0.000000,-1.000000,0.000000,0.693375,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.987829,0.000000,0.000000,0.000000,0.777714,0.000000,1.000000,1.000000,1.000000,0.000000,-1.000000,0.000000,0.000000,-1.000000,0.327327,-0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.981981,0.000000,0.000000,-1.000000,0.000000,0.728869,0.000000,0.000000,0.000000,0.000000,-1.000000,1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,-1.000000,-0.866025,-1.000000,1.000000,-0.015401,1.000000,0.000000,1.000000,-0.971061,0.000000,0.000000,0.000000,-1.000000,1.000000,-1.000000
316096199,0.970725,-1.000000,1.000000,0.000000,-0.628619,-1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000,0.000000,0.000000,-0.866025,0.000000,0.000000,0.000000,-1.000000,1.000000,0.000000,-0.572078,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.572856,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.654654,0.000000,-0.777714,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.829156,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.544107,0.690066,0.000000,-1.000000,1.000000,-0.917663,0.693375,-1.000000,-1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
316601950,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.239046,1.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,1.000000,-0.866025,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.866025,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.866025,-0.500000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.426401,0.000000,-1.000000,0.000000,0.000000,0.000000,0.522233,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
316666343,-0.433555,1.000000,0.000000,0.395285,0.921348,-1.000000,0.658145,0.866025,-1.000000,-0.333333,0.000000,0.773740,0.277350,0.457496,-1.000000,0.000000,0.000000,0.755929,-0.858395,0.000000,-0.057104,0.894427,0.500000,0.917663,0.000000,0.000000,0.000000,0.944911,-0.572078,-0.866025,1.000000,-0.944911,-0.970725,0.000000,0.000000,0.000000,0.000000,0.000000,-0.401478,0.237023,-0.917663,1.000000,-0.143146,-0.277350,0.618590,0.000000,0.000000,1.000000,0.817057,-0.755929,-0.755929,-0.980196,0.434959,0.000000,1.000000,-1.000000,0.500000,0.000000,0.000000,0.000000,0.577350,0.755929,0.500000,0.408248,0.000000,1.000000,-0.114708,0.000000,0.000000,0.327327,0.000000,0.000000,0.000000,0.000000,0.419860,0.000000,-0.438354,-0.043033,-0.333333,0.000000,-0.654654,1.000000,-1.000000,-1.000000,0.000000,-1.000000,-0.901127,0.000000,-0.368964,-0.500000,-0.114708,1.000000,0.000000,0.973329,0.500000,0.000000,0.500000,-0.648204,0.000000,0.654654,1.000000,-0.989743,0.660472,0.361158,0.802955,0.345857,-0.166924,-1.000000,0.000000,0.000000,-0.295312,-0.347330
316769487,0.000000,0.000000,1.000000,-1.000000,0.000000,-0.500000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.500000,0.000000,0.648886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.944911,1.000000,0.000000,1.000000,1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-0.327327,0.000000,0.000000,-1.000000,0.000000,0.188982,0.000000,0.600099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000
316776963,0.500000,0.000000,0.000000,0.928571,-0.609994,0.000000,0.000000,0.000000,0.000000,-0.057639,0.000000,0.000000,0.381246,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,-0.970725,0.000000,1.000000,1.000000,0.301511,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1.000000,1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.226779,0.000000,0.000000,-1.000000,0.654654,0.000000,0.981981,0.000000,1.000000,1.000000,0.000000,-0.866025,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.917663,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,-1.000000
345313860,0.000000,0.000000,0.836660,0.000000,-0.042120,0.000000,0.000000,0.000000,0.000000,0.891042,0.000000,0.000000,-0.349957,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.866025,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.626718,0.000000,0.000000,0.000000,0.000000,-0.500000,0.000000,0.000000,0.000000,1.000000,0.802955,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-1.000000,1.000000,1.000000,1.000000,0.000000,0.185771,1.000000,0.084515,0.755929,-0.693375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.841191,0.000000,-1.000000,1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.500000,1.000000,1.000000,0.000000,-0.500000,0.000000,0.000000,-0.577350,0.000000,-0.944911,1.000000,0.000000,0.000000,0.000000,-0.090784,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
345337662,-1.000000,0.000000,0.498409,0.944911,0.524094,0.500000,0.000000,0.000000,0.000000,0.055972,0.000000,1.000000,0.670820,1.000000,0.000000,0.946256,0.000000,0.000000,0.000000,0.000000,-1.000000,0.240192,0.925820,0.560612,0.866025,1.000000,0.000000,0.632456,0.000000,0.000000,0.000000,1.000000,0.301511,0.626718,1.000000,1.000000,0.000000,0.000000,-0.693375,0.577350,-1.000000,1.000000,0.000000,1.000000,0.000000,0.929670,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.211289,0.000000,0.000000,0.322252,1.000000,0.909718,-1.000000,0.962250,-1.000000,0.389906,1.000000,0.445657,0.948683,-0.478091,-0.277350,0.610368,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.944911,-1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.596040,1.000000,-1.000000,0.720577,-1.000000,0.000000,0.077331,0.000000,0.000000,0.000000,1.000000,0.748190,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,-0.327327,-1.000000,0.895144,-0.142857,0.000000,1.000000,0.778924,0.322329,-1.000000,0.000000,0.000000,0.000000,0.000000,0.866025
345339681,0.000000,0.000000,0.000000,0.000000,0.747392,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.981981,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.917663,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000
345342968,0.000000,0.000000,0.000000,1.000000,0.654654,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.981981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.289474,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.866025,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
345350499,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
345361792,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.866025,0.000000,0.000000,0.000000,0.534522,0.866025,0.000000,0.000000,0.000000,0.000000,-1.000000,0.381385,0.188982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.866025,-0.401478,0.000000,0.000000,0.000000,-0.693375,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,-0.500000,0.866025,0.500000,-1.000000,0.000000,1.000000,-0.654654,0.000000,0.000000,1.000000,0.693375,0.852803,0.000000,0.942809,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.188982,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.870388,0.000000,0.000000,0.000000,1.000000,-0.333333,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.500000,0.000000,-0.090909,0.000000,0.944911,0.000000,0.000000,0.866025,-0.240192,0.577350,0.000000,1.000000,0.000000,0.948683,0.000000,0.000000,1.000000,0.000000
345370775,0.301511,-0.500000,-1.000000,0.188982,0.100000,-1.000000,0.866025,1.000000,-1.000000,-1.000000,0.000000,0.000000,0.500000,0.500000,0.577350,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.693375,-0.190693,0.288675,0.500000,0.000000,1.000000,0.000000,0.324443,0.000000,0.000000,0.237023,0.000000,-1.000000,-0.500000,0.577350,0.000000,0.000000,0.000000,0.000000,1.000000,0.321634,0.000000,0.235702,-0.866025,-1.000000,-1.000000,0.000000,0.000000,0.000000,1.000000,-1.000000,0.000000,0.891902,1.000000,1.000000,0.654654,-0.333333,1.000000,0.000000,1.000000,1.000000,0.426401,0.000000,0.943880,1.000000,0.316228,0.870388,-1.000000,-1.000000,-0.243975,0.000000,0.500000,0.500000,1.000000,1.000000,0.000000,-0.500000,1.000000,0.500000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.848930,-1.000000,1.000000,1.000000,0.000000,0.755929,0.870388,0.000000,1.000000,-1.000000,0.000000,0.471405,-0.981981,0.866025,-0.866025,1.000000,0.500000,0.500000,0.866025,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
345378490,0.000000,0.000000,0.000000,0.000000,-0.422093,-1.000000,0.000000,-1.000000,0.000000,1.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1.000000,0.000000,-0.917663,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,1.000000,0.321634,1.000000,-1.000000,1.000000,0.866025,-0.866025,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.090909,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.318073,1.000000,0.866025,0.000000,0.502519,0.000000,-0.654654,0.200000,0.000000,0.000000,1.000000,0.000000,-1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.774597,0.000000,0.774597,0.000000,-1.000000,0.944911,0.000000,0.000000,0.000000,-0.981981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000,-1.000000,0.981981,-1.000000,0.000000,-1.000000,1.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,0.000000
375706771,-0.737043,1.000000,1.000000,0.000000,0.401850,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.912871,0.572856,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1.000000,0.000000,0.226779,0.000000,0.981981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.960769,-1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,-0.755929,0.000000,0.000000,0.000000,0.981981,-1.000000,0.000000,0.433555,-1.000000,-1.000000,0.000000,0.000000,0.970725,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,1.000000,1.000000,0.000000,0.944911,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
375726403,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.866025,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,-0.197693,1.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.143146,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.500000,0.235702,1.000000,0.000000,1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.802955,0.000000,0.000000,1.000000,-0.960769,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,-0.781079,0.000000,0.866025,0.500000,0.000000,-1.000000,0.000000,-0.379980,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.377964,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.866025,0.000000,0.000000,-0.500000,0.000000,1.000000,-0.917663,-0.277350,1.000000,1.000000,1.000000,-1.000000,1.000000,-1.000000,-0.240192,0.000000,0.000000,-0.802955,-1.000000
375727345,-0.277350,-0.720577,1.000000,0.000000,-0.515152,0.000000,0.000000,0.000000,0.000000,0.570544,0.000000,0.000000,0.000000,0.000000,1.000000,-1.000000,0.000000,0.000000,1.000000,0.000000,-1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1.000000,0.000000,-0.277350,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.866025,-0.866025,0.866025,0.226779,0.000000,1.000000,0.000000,1.000000,0.000000,0.993399,-0.500000,0.000000,0.000000,0.000000,0.923381,0.000000,0.000000,0.000000,-0.188982,0.000000,-1.000000,-0.866025,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.960769,0.000000,-1.000000,0.000000,-0.654654,-1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,1.000000,0.277350,0.981981,1.000000,0.000000,-1.000000,0.000000,-1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
380002930,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,-1.000000,0.000000,1.000000,0.000000,0.000000,0.618590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.618590,-1.000000,-1.000000,0.802955,0.000000,0.000000,1.000000,1.000000,0.500000,-1.000000,-0.866025,0.000000,-1.000000,0.000000,1.000000,0.000000,-1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.866025,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.981981,-1.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,-0.618590,0.000000,-1.000000,-0.976221,0.000000,0.000000,0.000000,-1.000000,-1.000000,-0.654654,0.000000,0.870388,-0.216777,1.000000,0.000000,-1.000000,0.462687,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,-1.000000,0.000000,0.000000,1.000000,1.000000,0.866025,0.696932,0.000000,0.000000,0.000000,0.000000
380018179,0.000000,0.000000,0.000000,0.000000,0.726085,0.000000,-1.000000,0.000000,-1.000000,-1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000,0.000000,1.000000,0.654654,0.000000,0.693375,0.981981,0.000000,0.000000,0.693375,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.929670,0.000000,0.000000,0.000000,-1.000000,-1.000000,0.000000,0.981981,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.188982,0.000000,-1.000000,0.000000,0.000000,0.976221,-1.000000,0.000000,0.596040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
380718340,0.000000,0.000000,0.000000,0.000000,-1.000000,0.866025,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-1.000000,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.866025,-1.000000,0.000000,0.500000,0.000000,0.000000,0.000000,1.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.383482,0.755929,0.000000,-1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.397360,1.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.866025,0.000000,0.866025,-1.000000,0.000000,0.000000,-1.000000,-0.500000,-0.500000,0.000000,0.000000,0.000000,0.000000
